"","ActivityID","CareType","HCWType","Orientation","Surface","Date","Time","Dev.Date.Time","SurfaceCategories"
"762",36,"Obs","AUX","leftFacing","Door","8/31/2019",12:00:52,"8/31/2019 12:00","FarPatient"
"763",36,"Obs","AUX","leftFacing","Out","8/31/2019",12:00:52,"8/31/2019 12:00","Out"
"764",37,"Rounds","DR","leftFacing","In","8/31/2019",12:09:12,"8/31/2019 12:09","In"
"765",37,"Rounds","DR","leftFacing","Door","8/31/2019",12:09:12,"8/31/2019 12:09","FarPatient"
"766",37,"Rounds","DR","leftFacing","Door","8/31/2019",12:09:12,"8/31/2019 12:09","FarPatient"
"767",37,"Rounds","DR","leftFacing","IV","8/31/2019",12:09:19,"8/31/2019 12:09","Equipment"
"768",37,"Rounds","DR","leftFacing","Patient","8/31/2019",12:09:22,"8/31/2019 12:09","Patient"
"769",37,"Rounds","DR","leftFacing","Patient","8/31/2019",12:09:26,"8/31/2019 12:09","Patient"
"770",37,"Rounds","DR","leftFacing","Patient","8/31/2019",12:09:33,"8/31/2019 12:09","Patient"
"771",37,"Rounds","DR","leftFacing","IV","8/31/2019",12:09:43,"8/31/2019 12:09","Equipment"
"772",37,"Rounds","DR","leftFacing","Alc","8/31/2019",12:09:54,"8/31/2019 12:09","HygieneArea"
"773",37,"Rounds","DR","leftFacing","Door","8/31/2019",12:09:55,"8/31/2019 12:09","FarPatient"
"774",37,"Rounds","DR","leftFacing","Out","8/31/2019",12:09:55,"8/31/2019 12:09","Out"
"775",38,"Rounds","DR","leftFacing","In","8/31/2019",12:12:11,"8/31/2019 12:12","In"
"776",38,"Rounds","DR","leftFacing","Door","8/31/2019",12:12:17,"8/31/2019 12:12","FarPatient"
"777",38,"Rounds","DR","leftFacing","Patient","8/31/2019",12:12:22,"8/31/2019 12:12","Patient"
"778",38,"Rounds","DR","leftFacing","Patient","8/31/2019",12:12:28,"8/31/2019 12:12","Patient"
"779",38,"Rounds","DR","leftFacing","Patient","8/31/2019",12:12:36,"8/31/2019 12:12","Patient"
"780",38,"Rounds","DR","leftFacing","Door","8/31/2019",12:12:48,"8/31/2019 12:12","FarPatient"
"781",38,"Rounds","DR","leftFacing","Out","8/31/2019",12:12:49,"8/31/2019 12:12","Out"
"782",39,"Obs","RN","leftFacing","AlcOutside","8/31/2019",13:32:00,"8/31/2019 13:32","HygieneArea"
"783",39,"Obs","RN","leftFacing","ApronOn","8/31/2019",13:32:00,"8/31/2019 13:32","HygieneArea"
"784",39,"Obs","RN","leftFacing","In","8/31/2019",13:32:00,"8/31/2019 13:32","In"
"785",39,"Obs","RN","leftFacing","Door","8/31/2019",13:32:00,"8/31/2019 13:32","FarPatient"
"786",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:32:12,"8/31/2019 13:32","Equipment"
"787",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:32:13,"8/31/2019 13:32","Equipment"
"788",39,"Obs","RN","leftFacing","Patient","8/31/2019",13:32:18,"8/31/2019 13:32","Patient"
"789",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:32:23,"8/31/2019 13:32","Equipment"
"790",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:32:25,"8/31/2019 13:32","Equipment"
"791",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:32:36,"8/31/2019 13:32","Equipment"
"792",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:32:40,"8/31/2019 13:32","Equipment"
"793",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:32:42,"8/31/2019 13:32","Equipment"
"794",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:32:44,"8/31/2019 13:32","Equipment"
"795",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:32:47,"8/31/2019 13:32","Equipment"
"796",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:32:48,"8/31/2019 13:32","Equipment"
"797",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:33:00,"8/31/2019 13:33","Equipment"
"798",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:33:20,"8/31/2019 13:33","Equipment"
"799",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:33:28,"8/31/2019 13:33","Equipment"
"800",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:33:31,"8/31/2019 13:33","Equipment"
"801",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:33:43,"8/31/2019 13:33","Equipment"
"802",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:33:43,"8/31/2019 13:33","Equipment"
"803",39,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:33:55,"8/31/2019 13:33","Equipment"
"804",39,"Obs","RN","leftFacing","ApronOff","8/31/2019",13:34:27,"8/31/2019 13:34","HygieneArea"
"805",39,"Obs","RN","leftFacing","GlovesOff","8/31/2019",13:34:27,"8/31/2019 13:34","HygieneArea"
"806",39,"Obs","RN","leftFacing","Waste","8/31/2019",13:34:27,"8/31/2019 13:34","HygieneArea"
"807",39,"Obs","RN","leftFacing","Alc","8/31/2019",13:34:32,"8/31/2019 13:34","HygieneArea"
"808",39,"Obs","RN","leftFacing","Door","8/31/2019",13:34:35,"8/31/2019 13:34","FarPatient"
"809",39,"Obs","RN","leftFacing","Out","8/31/2019",13:34:35,"8/31/2019 13:34","Out"
"810",40,"Rounds","DR","leftFacing","In","8/31/2019",13:34:55,"8/31/2019 13:34","In"
"811",40,"Rounds","DR","leftFacing","Door","8/31/2019",13:34:55,"8/31/2019 13:34","FarPatient"
"812",40,"Rounds","DR","leftFacing","Door","8/31/2019",13:35:01,"8/31/2019 13:35","FarPatient"
"813",40,"Rounds","DR","leftFacing","Equipment","8/31/2019",13:35:02,"8/31/2019 13:35","Equipment"
"814",40,"Rounds","DR","leftFacing","Equipment","8/31/2019",13:35:06,"8/31/2019 13:35","Equipment"
"815",40,"Rounds","DR","leftFacing","Patient","8/31/2019",13:35:10,"8/31/2019 13:35","Patient"
"816",40,"Rounds","DR","leftFacing","Patient","8/31/2019",13:35:57,"8/31/2019 13:35","Patient"
"817",40,"Rounds","DR","leftFacing","Patient","8/31/2019",13:35:58,"8/31/2019 13:35","Patient"
"818",40,"Rounds","DR","leftFacing","Patient","8/31/2019",13:36:08,"8/31/2019 13:36","Patient"
"819",40,"Rounds","DR","leftFacing","Patient","8/31/2019",13:36:10,"8/31/2019 13:36","Patient"
"820",40,"Rounds","DR","leftFacing","Equipment","8/31/2019",13:36:38,"8/31/2019 13:36","Equipment"
"821",40,"Rounds","DR","leftFacing","Soap","8/31/2019",13:36:56,"8/31/2019 13:36","HygieneArea"
"822",40,"Rounds","DR","leftFacing","Sink","8/31/2019",13:36:57,"8/31/2019 13:36","HygieneArea"
"823",40,"Rounds","DR","leftFacing","PaperTowel","8/31/2019",13:37:35,"8/31/2019 13:37","HygieneArea"
"824",40,"Rounds","DR","leftFacing","Door","8/31/2019",13:37:40,"8/31/2019 13:37","FarPatient"
"825",41,"Rounds","DR","leftFacing","In","8/31/2019",13:37:52,"8/31/2019 13:37","In"
"826",41,"Rounds","DR","leftFacing","Door","8/31/2019",13:37:52,"8/31/2019 13:37","FarPatient"
"827",41,"Rounds","DR","leftFacing","Door","8/31/2019",13:37:52,"8/31/2019 13:37","FarPatient"
"828",41,"Rounds","DR","leftFacing","Patient","8/31/2019",13:38:12,"8/31/2019 13:38","Patient"
"829",41,"Rounds","DR","leftFacing","Patient","8/31/2019",13:38:16,"8/31/2019 13:38","Patient"
"830",41,"Rounds","DR","leftFacing","Patient","8/31/2019",13:38:23,"8/31/2019 13:38","Patient"
"831",41,"Rounds","DR","leftFacing","Door","8/31/2019",13:39:14,"8/31/2019 13:39","FarPatient"
"832",41,"Rounds","DR","leftFacing","Out","8/31/2019",13:39:14,"8/31/2019 13:39","Out"
"833",42,"IV","RN","leftFacing","In","8/31/2019",13:43:00,"8/31/2019 13:43","In"
"834",42,"IV","RN","leftFacing","Door","8/31/2019",13:43:00,"8/31/2019 13:43","FarPatient"
"835",42,"IV","RN","leftFacing","Tray","8/31/2019",13:43:25,"8/31/2019 13:43","Equipment"
"836",42,"IV","RN","leftFacing","Patient","8/31/2019",13:43:38,"8/31/2019 13:43","Patient"
"837",42,"IV","RN","leftFacing","IV","8/31/2019",13:43:47,"8/31/2019 13:43","Equipment"
"838",42,"IV","RN","leftFacing","Sink","8/31/2019",13:43:57,"8/31/2019 13:43","HygieneArea"
"839",42,"IV","RN","leftFacing","Soap","8/31/2019",13:43:59,"8/31/2019 13:43","HygieneArea"
"840",42,"IV","RN","leftFacing","Sink","8/31/2019",13:44:08,"8/31/2019 13:44","HygieneArea"
"841",42,"IV","RN","leftFacing","PaperTowel","8/31/2019",13:44:33,"8/31/2019 13:44","HygieneArea"
"842",42,"IV","RN","leftFacing","Door","8/31/2019",13:44:35,"8/31/2019 13:44","FarPatient"
"843",42,"IV","RN","leftFacing","Out","8/31/2019",13:44:35,"8/31/2019 13:44","Out"
"844",43,"IV","RN","leftFacing","In","8/31/2019",13:44:40,"8/31/2019 13:44","In"
"845",43,"IV","RN","leftFacing","Door","8/31/2019",13:44:40,"8/31/2019 13:44","FarPatient"
"846",43,"IV","RN","leftFacing","Patient","8/31/2019",13:44:49,"8/31/2019 13:44","Patient"
"847",43,"IV","RN","leftFacing","IV","8/31/2019",13:44:50,"8/31/2019 13:44","Equipment"
"848",43,"IV","RN","leftFacing","Tray","8/31/2019",13:44:55,"8/31/2019 13:44","Equipment"
"849",43,"IV","RN","leftFacing","IV","8/31/2019",13:45:01,"8/31/2019 13:45","Equipment"
"850",43,"IV","RN","leftFacing","IV","8/31/2019",13:45:06,"8/31/2019 13:45","Equipment"
"851",43,"IV","RN","leftFacing","Tray","8/31/2019",13:45:09,"8/31/2019 13:45","Equipment"
"852",43,"IV","RN","leftFacing","Door","8/31/2019",13:45:15,"8/31/2019 13:45","FarPatient"
"853",44,"Obs","RN","leftFacing","In","8/31/2019",13:46:06,"8/31/2019 13:46","In"
"854",44,"Obs","RN","leftFacing","Door","8/31/2019",13:46:06,"8/31/2019 13:46","FarPatient"
"855",44,"Obs","RN","leftFacing","Door","8/31/2019",13:46:07,"8/31/2019 13:46","FarPatient"
"856",44,"Obs","RN","leftFacing","Door","8/31/2019",13:46:08,"8/31/2019 13:46","FarPatient"
"857",44,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:46:14,"8/31/2019 13:46","Equipment"
"858",44,"Obs","RN","leftFacing","Patient","8/31/2019",13:46:15,"8/31/2019 13:46","Patient"
"859",44,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:46:20,"8/31/2019 13:46","Equipment"
"860",44,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:46:33,"8/31/2019 13:46","Equipment"
"861",44,"Obs","RN","leftFacing","Patient","8/31/2019",13:46:41,"8/31/2019 13:46","Patient"
"862",44,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:46:43,"8/31/2019 13:46","Equipment"
"863",44,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:46:44,"8/31/2019 13:46","Equipment"
"864",44,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:46:50,"8/31/2019 13:46","Equipment"
"865",44,"Obs","RN","leftFacing","Patient","8/31/2019",13:47:14,"8/31/2019 13:47","Patient"
"866",44,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:47:31,"8/31/2019 13:47","Equipment"
"867",44,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:47:42,"8/31/2019 13:47","Equipment"
"868",44,"Obs","RN","leftFacing","Patient","8/31/2019",13:47:46,"8/31/2019 13:47","Patient"
"869",44,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",13:47:54,"8/31/2019 13:47","Equipment"
"870",44,"Obs","RN","leftFacing","Door","8/31/2019",13:49:01,"8/31/2019 13:49","FarPatient"
"871",44,"Obs","RN","leftFacing","Out","8/31/2019",13:49:01,"8/31/2019 13:49","Out"
"872",45,"Rounds","DR","leftFacing","In","8/31/2019",14:25:16,"8/31/2019 14:25","In"
"873",45,"Rounds","DR","leftFacing","Door","8/31/2019",14:25:16,"8/31/2019 14:25","FarPatient"
"874",45,"Rounds","DR","leftFacing","Door","8/31/2019",14:25:16,"8/31/2019 14:25","FarPatient"
"875",45,"Rounds","DR","leftFacing","Patient","8/31/2019",14:25:26,"8/31/2019 14:25","Patient"
"876",45,"Rounds","DR","leftFacing","Other","8/31/2019",14:25:33,"8/31/2019 14:25","FarPatient"
"877",45,"Rounds","DR","leftFacing","Other","8/31/2019",14:25:35,"8/31/2019 14:25","FarPatient"
"878",45,"Rounds","DR","leftFacing","Patient","8/31/2019",14:25:52,"8/31/2019 14:25","Patient"
"879",45,"Rounds","DR","leftFacing","Alc","8/31/2019",14:26:02,"8/31/2019 14:26","HygieneArea"
"880",45,"Rounds","DR","leftFacing","Door","8/31/2019",14:26:06,"8/31/2019 14:26","FarPatient"
"881",46,"Obs","AUX","leftFacing","In","8/31/2019",14:28:22,"8/31/2019 14:28","In"
"882",46,"Obs","AUX","leftFacing","Door","8/31/2019",14:28:22,"8/31/2019 14:28","FarPatient"
"883",46,"Obs","AUX","leftFacing","Door","8/31/2019",14:28:22,"8/31/2019 14:28","FarPatient"
"884",46,"Obs","AUX","leftFacing","Door","8/31/2019",14:28:23,"8/31/2019 14:28","FarPatient"
"885",46,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",14:28:26,"8/31/2019 14:28","Equipment"
"886",46,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",14:28:34,"8/31/2019 14:28","Equipment"
"887",46,"Obs","AUX","leftFacing","IV","8/31/2019",14:28:43,"8/31/2019 14:28","Equipment"
"888",46,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",14:28:44,"8/31/2019 14:28","Equipment"
"889",46,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",14:28:56,"8/31/2019 14:28","Equipment"
"890",46,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",14:29:02,"8/31/2019 14:29","Equipment"
"891",46,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",14:29:18,"8/31/2019 14:29","Equipment"
"892",46,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",14:29:28,"8/31/2019 14:29","Equipment"
"893",46,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",14:29:32,"8/31/2019 14:29","Equipment"
"894",46,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",14:29:33,"8/31/2019 14:29","Equipment"
"895",46,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",14:29:34,"8/31/2019 14:29","Equipment"
"896",46,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",14:29:35,"8/31/2019 14:29","Equipment"
"897",46,"Obs","AUX","leftFacing","Waste","8/31/2019",14:29:46,"8/31/2019 14:29","HygieneArea"
"898",46,"Obs","AUX","leftFacing","Door","8/31/2019",14:29:47,"8/31/2019 14:29","FarPatient"
"899",46,"Obs","AUX","leftFacing","Out","8/31/2019",14:29:47,"8/31/2019 14:29","Out"
"900",47,"Rounds","DR","leftFacing","In","8/31/2019",14:37:26,"8/31/2019 14:37","In"
"901",47,"Rounds","DR","leftFacing","Door","8/31/2019",14:37:26,"8/31/2019 14:37","FarPatient"
"902",47,"Rounds","DR","leftFacing","Bed","8/31/2019",14:37:57,"8/31/2019 14:37","NearPatient"
"903",47,"Rounds","DR","leftFacing","Alc","8/31/2019",14:38:01,"8/31/2019 14:38","HygieneArea"
"904",47,"Rounds","DR","leftFacing","Patient","8/31/2019",14:38:07,"8/31/2019 14:38","Patient"
"905",47,"Rounds","DR","leftFacing","Bed","8/31/2019",14:38:10,"8/31/2019 14:38","NearPatient"
"906",47,"Rounds","DR","leftFacing","Door","8/31/2019",14:39:20,"8/31/2019 14:39","FarPatient"
"907",47,"Rounds","DR","leftFacing","Out","8/31/2019",14:39:20,"8/31/2019 14:39","Out"
"908",48,"IV","RN","leftFacing","In","8/31/2019",14:40:33,"8/31/2019 14:40","In"
"909",48,"IV","RN","leftFacing","Door","8/31/2019",14:40:33,"8/31/2019 14:40","FarPatient"
"910",48,"IV","RN","leftFacing","Door","8/31/2019",14:40:33,"8/31/2019 14:40","FarPatient"
"911",48,"IV","RN","leftFacing","Tray","8/31/2019",14:40:36,"8/31/2019 14:40","Equipment"
"912",48,"IV","RN","leftFacing","Alc","8/31/2019",14:40:44,"8/31/2019 14:40","HygieneArea"
"913",48,"IV","RN","leftFacing","Tray","8/31/2019",14:40:56,"8/31/2019 14:40","Equipment"
"914",48,"IV","RN","leftFacing","Tray","8/31/2019",14:41:21,"8/31/2019 14:41","Equipment"
"915",48,"IV","RN","leftFacing","IV","8/31/2019",14:41:22,"8/31/2019 14:41","Equipment"
"916",48,"IV","RN","leftFacing","IV","8/31/2019",14:41:28,"8/31/2019 14:41","Equipment"
"917",48,"IV","RN","leftFacing","IV","8/31/2019",14:41:57,"8/31/2019 14:41","Equipment"
"918",48,"IV","RN","leftFacing","Alc","8/31/2019",14:42:05,"8/31/2019 14:42","HygieneArea"
"919",48,"IV","RN","leftFacing","Door","8/31/2019",14:42:09,"8/31/2019 14:42","FarPatient"
"920",48,"IV","RN","leftFacing","Out","8/31/2019",14:42:09,"8/31/2019 14:42","Out"
"921",49,"Obs","RN","leftFacing","In","8/31/2019",14:42:27,"8/31/2019 14:42","In"
"922",49,"Obs","RN","leftFacing","Door","8/31/2019",14:42:28,"8/31/2019 14:42","FarPatient"
"923",49,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",14:42:46,"8/31/2019 14:42","Equipment"
"924",49,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",14:42:52,"8/31/2019 14:42","Equipment"
"925",49,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",14:42:56,"8/31/2019 14:42","Equipment"
"926",49,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",14:43:04,"8/31/2019 14:43","Equipment"
"927",49,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",14:43:10,"8/31/2019 14:43","Equipment"
"928",49,"Obs","RN","leftFacing","Patient","8/31/2019",14:43:12,"8/31/2019 14:43","Patient"
"929",49,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",14:43:14,"8/31/2019 14:43","Equipment"
"930",49,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",14:43:20,"8/31/2019 14:43","Equipment"
"931",49,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",14:44:41,"8/31/2019 14:44","Equipment"
"932",49,"Obs","RN","leftFacing","IV","8/31/2019",14:44:53,"8/31/2019 14:44","Equipment"
"933",49,"Obs","RN","leftFacing","IV","8/31/2019",14:44:56,"8/31/2019 14:44","Equipment"
"934",49,"Obs","RN","leftFacing","Tray","8/31/2019",14:45:03,"8/31/2019 14:45","Equipment"
"935",49,"Obs","RN","leftFacing","ObsTrolley","8/31/2019",14:45:10,"8/31/2019 14:45","Equipment"
"936",49,"Obs","RN","leftFacing","Door","8/31/2019",14:45:14,"8/31/2019 14:45","FarPatient"
"937",49,"Obs","RN","leftFacing","Out","8/31/2019",14:45:14,"8/31/2019 14:45","Out"
"938",50,"IV","RN","leftFacing","AlcOutside","8/31/2019",14:48:14,"8/31/2019 14:48","HygieneArea"
"939",50,"IV","RN","leftFacing","ApronOn","8/31/2019",14:48:14,"8/31/2019 14:48","HygieneArea"
"940",50,"IV","RN","leftFacing","GlovesOn","8/31/2019",14:48:14,"8/31/2019 14:48","HygieneArea"
"941",50,"IV","RN","leftFacing","In","8/31/2019",14:48:14,"8/31/2019 14:48","In"
"942",50,"IV","RN","leftFacing","Door","8/31/2019",14:48:14,"8/31/2019 14:48","FarPatient"
"943",50,"IV","RN","leftFacing","Tray","8/31/2019",14:48:15,"8/31/2019 14:48","Equipment"
"944",50,"IV","RN","leftFacing","Table","8/31/2019",14:48:46,"8/31/2019 14:48","NearPatient"
"945",50,"IV","RN","leftFacing","Waste","8/31/2019",14:49:06,"8/31/2019 14:49","HygieneArea"
"946",50,"IV","RN","leftFacing","Soap","8/31/2019",14:49:11,"8/31/2019 14:49","HygieneArea"
"947",50,"IV","RN","leftFacing","Sink","8/31/2019",14:49:11,"8/31/2019 14:49","HygieneArea"
"948",50,"IV","RN","leftFacing","Sink","8/31/2019",14:49:31,"8/31/2019 14:49","HygieneArea"
"949",50,"IV","RN","leftFacing","PaperTowel","8/31/2019",14:49:52,"8/31/2019 14:49","HygieneArea"
"950",50,"IV","RN","leftFacing","Tray","8/31/2019",14:50:33,"8/31/2019 14:50","Equipment"
"951",50,"IV","RN","leftFacing","Chair","8/31/2019",14:50:49,"8/31/2019 14:50","NearPatient"
"952",50,"IV","RN","leftFacing","IV","8/31/2019",14:50:49,"8/31/2019 14:50","Equipment"
"953",50,"IV","RN","leftFacing","IV","8/31/2019",14:50:59,"8/31/2019 14:50","Equipment"
"954",50,"IV","RN","leftFacing","IV","8/31/2019",14:51:13,"8/31/2019 14:51","Equipment"
"955",50,"IV","RN","leftFacing","IV","8/31/2019",14:51:58,"8/31/2019 14:51","Equipment"
"956",50,"IV","RN","leftFacing","Patient","8/31/2019",14:52:59,"8/31/2019 14:52","Patient"
"957",50,"IV","RN","leftFacing","Patient","8/31/2019",14:53:00,"8/31/2019 14:53","Patient"
"958",50,"IV","RN","leftFacing","Tray","8/31/2019",14:53:06,"8/31/2019 14:53","Equipment"
"959",50,"IV","RN","leftFacing","IV","8/31/2019",14:53:08,"8/31/2019 14:53","Equipment"
"960",50,"IV","RN","leftFacing","Patient","8/31/2019",14:53:11,"8/31/2019 14:53","Patient"
"961",50,"IV","RN","leftFacing","IV","8/31/2019",14:53:16,"8/31/2019 14:53","Equipment"
"962",50,"IV","RN","leftFacing","IV","8/31/2019",14:53:32,"8/31/2019 14:53","Equipment"
"963",50,"IV","RN","leftFacing","IV","8/31/2019",14:54:37,"8/31/2019 14:54","Equipment"
"964",50,"IV","RN","leftFacing","Tray","8/31/2019",14:54:40,"8/31/2019 14:54","Equipment"
"965",50,"IV","RN","leftFacing","Waste","8/31/2019",14:55:38,"8/31/2019 14:55","HygieneArea"
"966",50,"IV","RN","leftFacing","ApronOff","8/31/2019",14:55:38,"8/31/2019 14:55","HygieneArea"
"967",50,"IV","RN","leftFacing","GlovesOff","8/31/2019",14:55:38,"8/31/2019 14:55","HygieneArea"
"968",50,"IV","RN","leftFacing","Door","8/31/2019",14:57:57,"8/31/2019 14:57","FarPatient"
"969",50,"IV","RN","leftFacing","Out","8/31/2019",14:57:57,"8/31/2019 14:57","Out"
"970",51,"Obs","AUX","rightFacing","In","8/31/2019",15:10:31,"8/31/2019 15:10","In"
"971",51,"Obs","AUX","rightFacing","Door","8/31/2019",15:10:31,"8/31/2019 15:10","FarPatient"
"972",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:10:32,"8/31/2019 15:10","Equipment"
"973",51,"Obs","AUX","rightFacing","Door","8/31/2019",15:10:40,"8/31/2019 15:10","FarPatient"
"974",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:10:46,"8/31/2019 15:10","Equipment"
"975",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:10:49,"8/31/2019 15:10","Equipment"
"976",51,"Obs","AUX","rightFacing","Patient","8/31/2019",15:10:57,"8/31/2019 15:10","Patient"
"977",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:11:19,"8/31/2019 15:11","Equipment"
"978",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:11:39,"8/31/2019 15:11","Equipment"
"979",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:11:40,"8/31/2019 15:11","Equipment"
"980",51,"Obs","AUX","rightFacing","Patient","8/31/2019",15:11:43,"8/31/2019 15:11","Patient"
"981",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:11:46,"8/31/2019 15:11","Equipment"
"982",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:11:46,"8/31/2019 15:11","Equipment"
"983",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:11:49,"8/31/2019 15:11","Equipment"
"984",51,"Obs","AUX","rightFacing","Other","8/31/2019",15:12:02,"8/31/2019 15:12","FarPatient"
"985",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:12:12,"8/31/2019 15:12","Equipment"
"986",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:12:13,"8/31/2019 15:12","Equipment"
"987",51,"Obs","AUX","rightFacing","Bed","8/31/2019",15:12:58,"8/31/2019 15:12","NearPatient"
"988",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:13:00,"8/31/2019 15:13","Equipment"
"989",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:13:03,"8/31/2019 15:13","Equipment"
"990",51,"Obs","AUX","rightFacing","Patient","8/31/2019",15:13:08,"8/31/2019 15:13","Patient"
"991",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:13:15,"8/31/2019 15:13","Equipment"
"992",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:13:43,"8/31/2019 15:13","Equipment"
"993",51,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:14:03,"8/31/2019 15:14","Equipment"
"994",51,"Obs","AUX","rightFacing","Waste","8/31/2019",15:14:08,"8/31/2019 15:14","HygieneArea"
"995",51,"Obs","AUX","rightFacing","Door","8/31/2019",15:14:10,"8/31/2019 15:14","FarPatient"
"996",51,"Obs","AUX","rightFacing","Door","8/31/2019",15:14:16,"8/31/2019 15:14","FarPatient"
"997",51,"Obs","AUX","rightFacing","Out","8/31/2019",15:14:16,"8/31/2019 15:14","Out"
"998",52,"Obs","AUX","rightFacing","In","8/31/2019",15:14:49,"8/31/2019 15:14","In"
"999",52,"Obs","AUX","rightFacing","Door","8/31/2019",15:14:49,"8/31/2019 15:14","FarPatient"
"1000",52,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:14:49,"8/31/2019 15:14","Equipment"
"1001",52,"Obs","AUX","rightFacing","Patient","8/31/2019",15:15:03,"8/31/2019 15:15","Patient"
"1002",52,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:15:16,"8/31/2019 15:15","Equipment"
"1003",52,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:15:21,"8/31/2019 15:15","Equipment"
"1004",52,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:15:49,"8/31/2019 15:15","Equipment"
"1005",52,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:15:51,"8/31/2019 15:15","Equipment"
"1006",52,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:15:56,"8/31/2019 15:15","Equipment"
"1007",52,"Obs","AUX","rightFacing","Patient","8/31/2019",15:15:59,"8/31/2019 15:15","Patient"
"1008",52,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:16:02,"8/31/2019 15:16","Equipment"
"1009",52,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:16:05,"8/31/2019 15:16","Equipment"
"1010",52,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:16:06,"8/31/2019 15:16","Equipment"
"1011",52,"Obs","AUX","rightFacing","Door","8/31/2019",15:16:12,"8/31/2019 15:16","FarPatient"
"1012",52,"Obs","AUX","rightFacing","Out","8/31/2019",15:16:12,"8/31/2019 15:16","Out"
"1013",53,"Obs","AUX","rightFacing","In","8/31/2019",15:17:32,"8/31/2019 15:17","In"
"1014",53,"Obs","AUX","rightFacing","Door","8/31/2019",15:17:32,"8/31/2019 15:17","FarPatient"
