"Surface" "Phase" "id" "value" "Time" "Cleaning"
"1" 5 513 1.25 48 "Disinfectant"
"2" 5 514 7.25 48 "Disinfectant"
"3" 5 515 7.25 48 "Disinfectant"
"4" 5 516 7.25 48 "Disinfectant"
"1" 5 517 7.25 48 "Disinfectant"
"2" 5 518 1.25 48 "Disinfectant"
"3" 5 519 7.25 48 "Disinfectant"
"4" 5 520 1.25 48 "Disinfectant"
"1" 5 521 7.25 48 "Disinfectant"
"2" 5 522 1.25 48 "Disinfectant"
"3" 5 523 1.25 48 "Disinfectant"
"4" 5 524 1.25 48 "Disinfectant"
"1" 5 525 1.25 48 "Disinfectant"
"2" 5 526 1.25 48 "Disinfectant"
"3" 5 527 7.25 48 "Disinfectant"
"4" 5 528 0 48 "Disinfectant"
"1" 5 529 1.25 48 "Disinfectant"
"2" 5 530 1.25 48 "Disinfectant"
"3" 5 531 1.25 48 "Disinfectant"
"4" 5 532 1.25 48 "Disinfectant"
"1" 5 533 7.25 48 "Disinfectant"
"2" 5 534 1.25 48 "Disinfectant"
"3" 5 535 26 48 "Disinfectant"
"4" 5 536 0 48 "Disinfectant"
"1" 5 537 7.25 48 "Disinfectant"
"2" 5 538 7.25 48 "Disinfectant"
"3" 5 539 1.25 48 "Disinfectant"
"4" 5 540 1.25 48 "Disinfectant"
"1" 5 541 1.25 48 "Disinfectant"
"2" 5 542 1.25 48 "Disinfectant"
"3" 5 543 1.25 48 "Disinfectant"
"4" 5 544 1.25 48 "Disinfectant"
"1" 5 545 1.25 48 "Disinfectant"
"2" 5 546 1.25 48 "Disinfectant"
"3" 5 547 1.25 48 "Disinfectant"
"4" 5 548 1.25 48 "Disinfectant"
"1" 5 549 7.25 48 "Disinfectant"
"2" 5 550 1.25 48 "Disinfectant"
"3" 5 551 1.25 48 "Disinfectant"
"4" 5 552 7.25 48 "Disinfectant"
"1" 5 553 1.25 48 "Disinfectant"
"2" 5 554 1.25 48 "Disinfectant"
"3" 5 555 1.25 48 "Disinfectant"
"4" 5 556 1.25 48 "Disinfectant"
"1" 5 557 1.25 48 "Disinfectant"
"2" 5 558 7.25 48 "Disinfectant"
"3" 5 559 7.25 48 "Disinfectant"
"4" 5 560 1.25 48 "Disinfectant"
"1" 5 561 26 48 "Disinfectant"
"2" 5 562 7.25 48 "Disinfectant"
"3" 5 563 1.25 48 "Disinfectant"
"4" 5 564 7.25 48 "Disinfectant"
"1" 5 565 7.25 48 "Disinfectant"
"2" 5 566 1.25 48 "Disinfectant"
"3" 5 567 7.25 48 "Disinfectant"
"4" 5 568 7.25 48 "Disinfectant"
"1" 5 569 7.25 48 "Disinfectant"
"2" 5 570 7.25 48 "Disinfectant"
"3" 5 571 1.25 48 "Disinfectant"
"4" 5 572 1.25 48 "Disinfectant"
"1" 5 573 1.25 48 "Disinfectant"
"2" 5 574 7.25 48 "Disinfectant"
"3" 5 575 1.25 48 "Disinfectant"
"4" 5 576 26 48 "Disinfectant"
"1" 5 577 7.25 48 "Disinfectant"
"2" 5 578 26 48 "Disinfectant"
"3" 5 579 26 48 "Disinfectant"
"4" 5 580 26 48 "Disinfectant"
"1" 5 581 1.25 48 "Disinfectant"
"2" 5 582 1.25 48 "Disinfectant"
"3" 5 583 1.25 48 "Disinfectant"
"4" 5 584 40 48 "Disinfectant"
"1" 5 585 1.25 48 "Disinfectant"
"2" 5 586 1.25 48 "Disinfectant"
"3" 5 587 1.25 48 "Disinfectant"
"4" 5 588 1.25 48 "Disinfectant"
"1" 5 589 7.25 48 "Disinfectant"
"2" 5 590 7.25 48 "Disinfectant"
"3" 5 591 7.25 48 "Disinfectant"
"4" 5 592 7.25 48 "Disinfectant"
"1" 5 593 7.25 48 "Disinfectant"
"2" 5 594 1.25 48 "Disinfectant"
"3" 5 595 7.25 48 "Disinfectant"
"4" 5 596 1.25 48 "Disinfectant"
"1" 5 597 1.25 48 "Disinfectant"
"2" 5 598 26 48 "Disinfectant"
"3" 5 599 1.25 48 "Disinfectant"
"4" 5 600 1.25 48 "Disinfectant"
"1" 6 601 7.25 -1 "Disinfectant"
"2" 6 602 7.25 -1 "Disinfectant"
"3" 6 603 7.25 -1 "Disinfectant"
"4" 6 604 7.25 -1 "Disinfectant"
"1" 6 605 1.25 -1 "Disinfectant"
"2" 6 606 1.25 -1 "Disinfectant"
"3" 6 607 1.25 -1 "Disinfectant"
"4" 6 608 0 -1 "Disinfectant"
"1" 6 609 0 -1 "Disinfectant"
"2" 6 610 1.25 -1 "Disinfectant"
"3" 6 611 7.25 -1 "Disinfectant"
"4" 6 612 1.25 -1 "Disinfectant"
"1" 6 613 1.25 -1 "Disinfectant"
"2" 6 614 1.25 -1 "Disinfectant"
"3" 6 615 1.25 -1 "Disinfectant"
"4" 6 616 1.25 -1 "Disinfectant"
"1" 6 617 1.25 -1 "Disinfectant"
"2" 6 618 1.25 -1 "Disinfectant"
"3" 6 619 1.25 -1 "Disinfectant"
"4" 6 620 1.25 -1 "Disinfectant"
"1" 6 621 7.25 -1 "Disinfectant"
"2" 6 622 1.25 -1 "Disinfectant"
"3" 6 623 7.25 -1 "Disinfectant"
"4" 6 624 1.25 -1 "Disinfectant"
"1" 6 625 1.25 -1 "Disinfectant"
"2" 6 626 7.25 -1 "Disinfectant"
"3" 6 627 1.25 -1 "Disinfectant"
"4" 6 628 0 -1 "Disinfectant"
"1" 6 629 0 -1 "Disinfectant"
"2" 6 630 0 -1 "Disinfectant"
"3" 6 631 7.25 -1 "Disinfectant"
"4" 6 632 1.25 -1 "Disinfectant"
"1" 6 633 1.25 -1 "Disinfectant"
"2" 6 634 1.25 -1 "Disinfectant"
"3" 6 635 1.25 -1 "Disinfectant"
"4" 6 636 1.25 -1 "Disinfectant"
"1" 6 637 1.25 -1 "Disinfectant"
"2" 6 638 1.25 -1 "Disinfectant"
"3" 6 639 1.25 -1 "Disinfectant"
"4" 6 640 7.25 -1 "Disinfectant"
"1" 6 641 1.25 -1 "Disinfectant"
"2" 6 642 1.25 -1 "Disinfectant"
"3" 6 643 1.25 -1 "Disinfectant"
"4" 6 644 1.25 -1 "Disinfectant"
"1" 6 645 1.25 -1 "Disinfectant"
"2" 6 646 1.25 -1 "Disinfectant"
"3" 6 647 1.25 -1 "Disinfectant"
"4" 6 648 1.25 -1 "Disinfectant"
"1" 6 649 1.25 -1 "Disinfectant"
"2" 6 650 7.25 -1 "Disinfectant"
"3" 6 651 1.25 -1 "Disinfectant"
"4" 6 652 1.25 -1 "Disinfectant"
"1" 6 653 7.25 -1 "Disinfectant"
"2" 6 654 7.25 -1 "Disinfectant"
"3" 6 655 7.25 -1 "Disinfectant"
"4" 6 656 7.25 -1 "Disinfectant"
"1" 6 657 7.25 -1 "Disinfectant"
"2" 6 658 7.25 -1 "Disinfectant"
"3" 6 659 7.25 -1 "Disinfectant"
"4" 6 660 26 -1 "Disinfectant"
"1" 6 661 7.25 -1 "Disinfectant"
"2" 6 662 7.25 -1 "Disinfectant"
"3" 6 663 1.25 -1 "Disinfectant"
"4" 6 664 7.25 -1 "Disinfectant"
"1" 6 665 0 -1 "Disinfectant"
"2" 6 666 0 -1 "Disinfectant"
"3" 6 667 1.25 -1 "Disinfectant"
"4" 6 668 1.25 -1 "Disinfectant"
"1" 6 669 1.25 -1 "Disinfectant"
"2" 6 670 0 -1 "Disinfectant"
"3" 6 671 7.25 -1 "Disinfectant"
"4" 6 672 1.25 -1 "Disinfectant"
"1" 6 673 1.25 -1 "Disinfectant"
"2" 6 674 1.25 -1 "Disinfectant"
"3" 6 675 7.25 -1 "Disinfectant"
"4" 6 676 1.25 -1 "Disinfectant"
"1" 6 677 1.25 -1 "Disinfectant"
"2" 6 678 0 -1 "Disinfectant"
"3" 6 679 1.25 -1 "Disinfectant"
"4" 6 680 1.25 -1 "Disinfectant"
"1" 6 681 1.25 -1 "Disinfectant"
"2" 6 682 1.25 -1 "Disinfectant"
"3" 6 683 7.25 -1 "Disinfectant"
"4" 6 684 1.25 -1 "Disinfectant"
"1" 6 685 7.25 -1 "Disinfectant"
"2" 6 686 7.25 -1 "Disinfectant"
"3" 6 687 26 -1 "Disinfectant"
"4" 6 688 1.25 -1 "Disinfectant"
"1" 6 689 7.25 -1 "Disinfectant"
"2" 6 690 1.25 -1 "Disinfectant"
"3" 6 691 26 -1 "Disinfectant"
"4" 6 692 7.25 -1 "Disinfectant"
"1" 6 693 7.25 -1 "Disinfectant"
"2" 6 694 1.25 -1 "Disinfectant"
"3" 6 695 7.25 -1 "Disinfectant"
"4" 6 696 1.25 -1 "Disinfectant"
"1" 6 697 1.25 -1 "Disinfectant"
"2" 6 698 1.25 -1 "Disinfectant"
"3" 6 699 7.25 -1 "Disinfectant"
"4" 6 700 0 -1 "Disinfectant"
"1" 6 701 1.25 -1 "Disinfectant"
"2" 6 702 1.25 -1 "Disinfectant"
"3" 6 703 7.25 -1 "Disinfectant"
"4" 6 704 1.25 -1 "Disinfectant"
"1" 6 705 1.25 -1 "Disinfectant"
"2" 6 706 0 -1 "Disinfectant"
"3" 6 707 1.25 -1 "Disinfectant"
"4" 6 708 1.25 -1 "Disinfectant"
"1" 6 709 7.25 -1 "Disinfectant"
"2" 6 710 1.25 -1 "Disinfectant"
"3" 6 711 1.25 -1 "Disinfectant"
"4" 6 712 1.25 -1 "Disinfectant"
"1" 6 713 26 -1 "Disinfectant"
"2" 6 714 1.25 -1 "Disinfectant"
"3" 6 715 26 -1 "Disinfectant"
"4" 6 716 1.25 -1 "Disinfectant"
"1" 6 717 7.25 -1 "Disinfectant"
"2" 6 718 1.25 -1 "Disinfectant"
"3" 6 719 7.25 -1 "Disinfectant"
"4" 6 720 7.25 -1 "Disinfectant"
"1" 6 601 1.25 1 "Disinfectant"
"2" 6 602 1.25 1 "Disinfectant"
"3" 6 603 7.25 1 "Disinfectant"
"4" 6 604 1.25 1 "Disinfectant"
"1" 6 605 0 1 "Disinfectant"
"2" 6 606 1.25 1 "Disinfectant"
"3" 6 607 1.25 1 "Disinfectant"
"4" 6 608 1.25 1 "Disinfectant"
"1" 6 609 1.25 1 "Disinfectant"
"2" 6 610 0 1 "Disinfectant"
"3" 6 611 1.25 1 "Disinfectant"
"4" 6 612 0 1 "Disinfectant"
"1" 6 613 7.25 1 "Disinfectant"
"2" 6 614 0 1 "Disinfectant"
"3" 6 615 7.25 1 "Disinfectant"
"4" 6 616 1.25 1 "Disinfectant"
"1" 6 617 1.25 1 "Disinfectant"
"2" 6 618 7.25 1 "Disinfectant"
"3" 6 619 7.25 1 "Disinfectant"
"4" 6 620 7.25 1 "Disinfectant"
"1" 6 621 7.25 1 "Disinfectant"
"2" 6 622 1.25 1 "Disinfectant"
"3" 6 623 7.25 1 "Disinfectant"
"4" 6 624 1.25 1 "Disinfectant"
"1" 6 625 7.25 1 "Disinfectant"
"2" 6 626 1.25 1 "Disinfectant"
"3" 6 627 7.25 1 "Disinfectant"
"4" 6 628 7.25 1 "Disinfectant"
"1" 6 629 1.25 1 "Disinfectant"
"2" 6 630 7.25 1 "Disinfectant"
"3" 6 631 1.25 1 "Disinfectant"
"4" 6 632 1.25 1 "Disinfectant"
"1" 6 633 1.25 1 "Disinfectant"
"2" 6 634 1.25 1 "Disinfectant"
"3" 6 635 1.25 1 "Disinfectant"
"4" 6 636 1.25 1 "Disinfectant"
"1" 6 637 1.25 1 "Disinfectant"
"2" 6 638 1.25 1 "Disinfectant"
"3" 6 639 1.25 1 "Disinfectant"
"4" 6 640 7.25 1 "Disinfectant"
"1" 6 641 1.25 1 "Disinfectant"
"2" 6 642 1.25 1 "Disinfectant"
"3" 6 643 1.25 1 "Disinfectant"
"4" 6 644 1.25 1 "Disinfectant"
"1" 6 645 1.25 1 "Disinfectant"
"2" 6 646 1.25 1 "Disinfectant"
"3" 6 647 1.25 1 "Disinfectant"
"4" 6 648 1.25 1 "Disinfectant"
"1" 6 649 0 1 "Disinfectant"
"2" 6 650 0 1 "Disinfectant"
"3" 6 651 1.25 1 "Disinfectant"
"4" 6 652 0 1 "Disinfectant"
"1" 6 653 7.25 1 "Disinfectant"
"2" 6 654 1.25 1 "Disinfectant"
"3" 6 655 26 1 "Disinfectant"
"4" 6 656 0 1 "Disinfectant"
"1" 6 657 0 1 "Disinfectant"
"2" 6 658 0 1 "Disinfectant"
"3" 6 659 1.25 1 "Disinfectant"
"4" 6 660 0 1 "Disinfectant"
"1" 6 661 7.25 1 "Disinfectant"
"2" 6 662 0 1 "Disinfectant"
"3" 6 663 1.25 1 "Disinfectant"
"4" 6 664 1.25 1 "Disinfectant"
"1" 6 665 0 1 "Disinfectant"
"2" 6 666 0 1 "Disinfectant"
"3" 6 667 1.25 1 "Disinfectant"
"4" 6 668 1.25 1 "Disinfectant"
"1" 6 669 1.25 1 "Disinfectant"
"2" 6 670 0 1 "Disinfectant"
"3" 6 671 7.25 1 "Disinfectant"
"4" 6 672 1.25 1 "Disinfectant"
"1" 6 673 1.25 1 "Disinfectant"
"2" 6 674 7.25 1 "Disinfectant"
"3" 6 675 1.25 1 "Disinfectant"
"4" 6 676 7.25 1 "Disinfectant"
"1" 6 677 1.25 1 "Disinfectant"
"2" 6 678 1.25 1 "Disinfectant"
"3" 6 679 1.25 1 "Disinfectant"
"4" 6 680 1.25 1 "Disinfectant"
"1" 6 681 7.25 1 "Disinfectant"
"2" 6 682 1.25 1 "Disinfectant"
"3" 6 683 1.25 1 "Disinfectant"
"4" 6 684 1.25 1 "Disinfectant"
"1" 6 685 0 1 "Disinfectant"
"2" 6 686 1.25 1 "Disinfectant"
"3" 6 687 1.25 1 "Disinfectant"
"4" 6 688 1.25 1 "Disinfectant"
"1" 6 689 0 1 "Disinfectant"
"2" 6 690 0 1 "Disinfectant"
"3" 6 691 1.25 1 "Disinfectant"
"4" 6 692 0 1 "Disinfectant"
"1" 6 693 7.25 1 "Disinfectant"
"2" 6 694 7.25 1 "Disinfectant"
"3" 6 695 7.25 1 "Disinfectant"
"4" 6 696 1.25 1 "Disinfectant"
"1" 6 697 1.25 1 "Disinfectant"
"2" 6 698 1.25 1 "Disinfectant"
"3" 6 699 1.25 1 "Disinfectant"
"4" 6 700 1.25 1 "Disinfectant"
"1" 6 701 1.25 1 "Disinfectant"
"2" 6 702 1.25 1 "Disinfectant"
"3" 6 703 1.25 1 "Disinfectant"
"4" 6 704 1.25 1 "Disinfectant"
"1" 6 705 7.25 1 "Disinfectant"
"2" 6 706 1.25 1 "Disinfectant"
"3" 6 707 1.25 1 "Disinfectant"
"4" 6 708 1.25 1 "Disinfectant"
"1" 6 709 1.25 1 "Disinfectant"
"2" 6 710 1.25 1 "Disinfectant"
"3" 6 711 1.25 1 "Disinfectant"
"4" 6 712 1.25 1 "Disinfectant"
"1" 6 713 1.25 1 "Disinfectant"
"2" 6 714 1.25 1 "Disinfectant"
"3" 6 715 7.25 1 "Disinfectant"
"4" 6 716 7.25 1 "Disinfectant"
"1" 6 717 1.25 1 "Disinfectant"
"2" 6 718 1.25 1 "Disinfectant"
"3" 6 719 1.25 1 "Disinfectant"
"4" 6 720 0 1 "Disinfectant"
"1" 6 601 1.25 2 "Disinfectant"
"2" 6 602 1.25 2 "Disinfectant"
"3" 6 603 1.25 2 "Disinfectant"
"4" 6 604 1.25 2 "Disinfectant"
"1" 6 605 1.25 2 "Disinfectant"
"2" 6 606 1.25 2 "Disinfectant"
"3" 6 607 1.25 2 "Disinfectant"
"4" 6 608 1.25 2 "Disinfectant"
"1" 6 609 1.25 2 "Disinfectant"
"2" 6 610 0 2 "Disinfectant"
"3" 6 611 1.25 2 "Disinfectant"
"4" 6 612 7.25 2 "Disinfectant"
"1" 6 613 0 2 "Disinfectant"
"2" 6 614 7.25 2 "Disinfectant"
"3" 6 615 7.25 2 "Disinfectant"
"4" 6 616 40 2 "Disinfectant"
"1" 6 617 7.25 2 "Disinfectant"
"2" 6 618 1.25 2 "Disinfectant"
"3" 6 619 1.25 2 "Disinfectant"
"4" 6 620 1.25 2 "Disinfectant"
"1" 6 621 7.25 2 "Disinfectant"
"2" 6 622 7.25 2 "Disinfectant"
"3" 6 623 7.25 2 "Disinfectant"
"4" 6 624 7.25 2 "Disinfectant"
"1" 6 625 1.25 2 "Disinfectant"
"2" 6 626 1.25 2 "Disinfectant"
"3" 6 627 1.25 2 "Disinfectant"
"4" 6 628 1.25 2 "Disinfectant"
"1" 6 629 1.25 2 "Disinfectant"
"2" 6 630 7.25 2 "Disinfectant"
"3" 6 631 1.25 2 "Disinfectant"
"4" 6 632 1.25 2 "Disinfectant"
"1" 6 633 1.25 2 "Disinfectant"
"2" 6 634 1.25 2 "Disinfectant"
"3" 6 635 1.25 2 "Disinfectant"
"4" 6 636 1.25 2 "Disinfectant"
"1" 6 637 7.25 2 "Disinfectant"
"2" 6 638 7.25 2 "Disinfectant"
"3" 6 639 1.25 2 "Disinfectant"
"4" 6 640 1.25 2 "Disinfectant"
"1" 6 641 1.25 2 "Disinfectant"
"2" 6 642 1.25 2 "Disinfectant"
"3" 6 643 1.25 2 "Disinfectant"
"4" 6 644 1.25 2 "Disinfectant"
"1" 6 645 1.25 2 "Disinfectant"
"2" 6 646 1.25 2 "Disinfectant"
"3" 6 647 1.25 2 "Disinfectant"
"4" 6 648 0 2 "Disinfectant"
"1" 6 649 1.25 2 "Disinfectant"
"2" 6 650 1.25 2 "Disinfectant"
"3" 6 651 1.25 2 "Disinfectant"
"4" 6 652 0 2 "Disinfectant"
"1" 6 653 1.25 2 "Disinfectant"
"2" 6 654 1.25 2 "Disinfectant"
"3" 6 655 7.25 2 "Disinfectant"
"4" 6 656 0 2 "Disinfectant"
"1" 6 657 1.25 2 "Disinfectant"
"2" 6 658 1.25 2 "Disinfectant"
"3" 6 659 1.25 2 "Disinfectant"
"4" 6 660 1.25 2 "Disinfectant"
"1" 6 661 7.25 2 "Disinfectant"
"2" 6 662 1.25 2 "Disinfectant"
"3" 6 663 1.25 2 "Disinfectant"
"4" 6 664 1.25 2 "Disinfectant"
"1" 6 665 0 2 "Disinfectant"
"2" 6 666 0 2 "Disinfectant"
"3" 6 667 1.25 2 "Disinfectant"
"4" 6 668 1.25 2 "Disinfectant"
"1" 6 669 1.25 2 "Disinfectant"
"2" 6 670 1.25 2 "Disinfectant"
"3" 6 671 1.25 2 "Disinfectant"
"4" 6 672 1.25 2 "Disinfectant"
"1" 6 673 1.25 2 "Disinfectant"
"2" 6 674 0 2 "Disinfectant"
"3" 6 675 1.25 2 "Disinfectant"
"4" 6 676 1.25 2 "Disinfectant"
"1" 6 677 1.25 2 "Disinfectant"
"2" 6 678 1.25 2 "Disinfectant"
"3" 6 679 1.25 2 "Disinfectant"
"4" 6 680 1.25 2 "Disinfectant"
"1" 6 681 1.25 2 "Disinfectant"
"2" 6 682 1.25 2 "Disinfectant"
"3" 6 683 1.25 2 "Disinfectant"
"4" 6 684 1.25 2 "Disinfectant"
"1" 6 685 0 2 "Disinfectant"
"2" 6 686 1.25 2 "Disinfectant"
"3" 6 687 1.25 2 "Disinfectant"
"4" 6 688 0 2 "Disinfectant"
"1" 6 689 1.25 2 "Disinfectant"
"2" 6 690 0 2 "Disinfectant"
"3" 6 691 1.25 2 "Disinfectant"
"4" 6 692 1.25 2 "Disinfectant"
"1" 6 693 7.25 2 "Disinfectant"
"2" 6 694 7.25 2 "Disinfectant"
"3" 6 695 7.25 2 "Disinfectant"
"4" 6 696 1.25 2 "Disinfectant"
"1" 6 697 1.25 2 "Disinfectant"
"2" 6 698 1.25 2 "Disinfectant"
"3" 6 699 1.25 2 "Disinfectant"
"4" 6 700 1.25 2 "Disinfectant"
"1" 6 701 1.25 2 "Disinfectant"
"2" 6 702 1.25 2 "Disinfectant"
"3" 6 703 1.25 2 "Disinfectant"
"4" 6 704 1.25 2 "Disinfectant"
"1" 6 705 7.25 2 "Disinfectant"
"2" 6 706 1.25 2 "Disinfectant"
"3" 6 707 7.25 2 "Disinfectant"
"4" 6 708 1.25 2 "Disinfectant"
"1" 6 709 1.25 2 "Disinfectant"
"2" 6 710 1.25 2 "Disinfectant"
"3" 6 711 26 2 "Disinfectant"
"4" 6 712 1.25 2 "Disinfectant"
"1" 6 713 7.25 2 "Disinfectant"
"2" 6 714 1.25 2 "Disinfectant"
"3" 6 715 1.25 2 "Disinfectant"
"4" 6 716 1.25 2 "Disinfectant"
"1" 6 717 1.25 2 "Disinfectant"
"2" 6 718 1.25 2 "Disinfectant"
"3" 6 719 1.25 2 "Disinfectant"
"4" 6 720 1.25 2 "Disinfectant"
"1" 6 601 7.25 4 "Disinfectant"
"2" 6 602 1.25 4 "Disinfectant"
"3" 6 603 7.25 4 "Disinfectant"
"4" 6 604 1.25 4 "Disinfectant"
"1" 6 605 1.25 4 "Disinfectant"
"2" 6 606 1.25 4 "Disinfectant"
"3" 6 607 1.25 4 "Disinfectant"
"4" 6 608 0 4 "Disinfectant"
"1" 6 609 1.25 4 "Disinfectant"
"2" 6 610 0 4 "Disinfectant"
"3" 6 611 1.25 4 "Disinfectant"
"4" 6 612 1.25 4 "Disinfectant"
"1" 6 613 1.25 4 "Disinfectant"
"2" 6 614 1.25 4 "Disinfectant"
"3" 6 615 1.25 4 "Disinfectant"
"4" 6 616 1.25 4 "Disinfectant"
"1" 6 617 1.25 4 "Disinfectant"
"2" 6 618 1.25 4 "Disinfectant"
"3" 6 619 1.25 4 "Disinfectant"
"4" 6 620 1.25 4 "Disinfectant"
"1" 6 621 7.25 4 "Disinfectant"
"2" 6 622 1.25 4 "Disinfectant"
"3" 6 623 7.25 4 "Disinfectant"
"4" 6 624 1.25 4 "Disinfectant"
"1" 6 625 1.25 4 "Disinfectant"
"2" 6 626 1.25 4 "Disinfectant"
"3" 6 627 7.25 4 "Disinfectant"
"4" 6 628 1.25 4 "Disinfectant"
"1" 6 629 1.25 4 "Disinfectant"
"2" 6 630 1.25 4 "Disinfectant"
"3" 6 631 7.25 4 "Disinfectant"
"4" 6 632 1.25 4 "Disinfectant"
"1" 6 633 1.25 4 "Disinfectant"
"2" 6 634 1.25 4 "Disinfectant"
"3" 6 635 1.25 4 "Disinfectant"
"4" 6 636 1.25 4 "Disinfectant"
"1" 6 637 1.25 4 "Disinfectant"
"2" 6 638 1.25 4 "Disinfectant"
"3" 6 639 1.25 4 "Disinfectant"
"4" 6 640 1.25 4 "Disinfectant"
"1" 6 641 1.25 4 "Disinfectant"
"2" 6 642 1.25 4 "Disinfectant"
"3" 6 643 1.25 4 "Disinfectant"
"4" 6 644 1.25 4 "Disinfectant"
"1" 6 645 1.25 4 "Disinfectant"
"2" 6 646 0 4 "Disinfectant"
"3" 6 647 7.25 4 "Disinfectant"
"4" 6 648 1.25 4 "Disinfectant"
"1" 6 649 1.25 4 "Disinfectant"
"2" 6 650 1.25 4 "Disinfectant"
"3" 6 651 1.25 4 "Disinfectant"
"4" 6 652 1.25 4 "Disinfectant"
"1" 6 653 1.25 4 "Disinfectant"
"2" 6 654 1.25 4 "Disinfectant"
"3" 6 655 1.25 4 "Disinfectant"
"4" 6 656 1.25 4 "Disinfectant"
"1" 6 657 1.25 4 "Disinfectant"
"2" 6 658 7.25 4 "Disinfectant"
"3" 6 659 1.25 4 "Disinfectant"
"4" 6 660 1.25 4 "Disinfectant"
"1" 6 661 7.25 4 "Disinfectant"
"2" 6 662 1.25 4 "Disinfectant"
"3" 6 663 7.25 4 "Disinfectant"
"4" 6 664 7.25 4 "Disinfectant"
"1" 6 665 1.25 4 "Disinfectant"
"2" 6 666 0 4 "Disinfectant"
"3" 6 667 7.25 4 "Disinfectant"
"4" 6 668 1.25 4 "Disinfectant"
"1" 6 669 1.25 4 "Disinfectant"
"2" 6 670 7.25 4 "Disinfectant"
"3" 6 671 1.25 4 "Disinfectant"
"4" 6 672 1.25 4 "Disinfectant"
"1" 6 673 7.25 4 "Disinfectant"
"2" 6 674 1.25 4 "Disinfectant"
"3" 6 675 1.25 4 "Disinfectant"
"4" 6 676 1.25 4 "Disinfectant"
"1" 6 677 1.25 4 "Disinfectant"
"2" 6 678 1.25 4 "Disinfectant"
"3" 6 679 1.25 4 "Disinfectant"
"4" 6 680 1.25 4 "Disinfectant"
"1" 6 681 7.25 4 "Disinfectant"
"2" 6 682 1.25 4 "Disinfectant"
"3" 6 683 1.25 4 "Disinfectant"
"4" 6 684 1.25 4 "Disinfectant"
"1" 6 685 1.25 4 "Disinfectant"
"2" 6 686 0 4 "Disinfectant"
"3" 6 687 1.25 4 "Disinfectant"
"4" 6 688 0 4 "Disinfectant"
"1" 6 689 1.25 4 "Disinfectant"
"2" 6 690 1.25 4 "Disinfectant"
"3" 6 691 7.25 4 "Disinfectant"
"4" 6 692 7.25 4 "Disinfectant"
"1" 6 693 7.25 4 "Disinfectant"
"2" 6 694 1.25 4 "Disinfectant"
"3" 6 695 7.25 4 "Disinfectant"
"4" 6 696 1.25 4 "Disinfectant"
"1" 6 697 1.25 4 "Disinfectant"
"2" 6 698 7.25 4 "Disinfectant"
"3" 6 699 7.25 4 "Disinfectant"
"4" 6 700 1.25 4 "Disinfectant"
"1" 6 701 1.25 4 "Disinfectant"
"2" 6 702 1.25 4 "Disinfectant"
"3" 6 703 26 4 "Disinfectant"
"4" 6 704 1.25 4 "Disinfectant"
"1" 6 705 1.25 4 "Disinfectant"
"2" 6 706 1.25 4 "Disinfectant"
"3" 6 707 1.25 4 "Disinfectant"
"4" 6 708 7.25 4 "Disinfectant"
"1" 6 709 7.25 4 "Disinfectant"
"2" 6 710 7.25 4 "Disinfectant"
"3" 6 711 1.25 4 "Disinfectant"
"4" 6 712 1.25 4 "Disinfectant"
"1" 6 713 7.25 4 "Disinfectant"
"2" 6 714 1.25 4 "Disinfectant"
"3" 6 715 1.25 4 "Disinfectant"
"4" 6 716 1.25 4 "Disinfectant"
"1" 6 717 1.25 4 "Disinfectant"
"2" 6 718 1.25 4 "Disinfectant"
"3" 6 719 1.25 4 "Disinfectant"
"4" 6 720 1.25 4 "Disinfectant"
"1" 6 601 1.25 8 "Disinfectant"
"2" 6 602 7.25 8 "Disinfectant"
"3" 6 603 1.25 8 "Disinfectant"
"4" 6 604 7.25 8 "Disinfectant"
"1" 6 605 1.25 8 "Disinfectant"
"2" 6 606 1.25 8 "Disinfectant"
"3" 6 607 1.25 8 "Disinfectant"
"4" 6 608 1.25 8 "Disinfectant"
"1" 6 609 1.25 8 "Disinfectant"
"2" 6 610 1.25 8 "Disinfectant"
"3" 6 611 1.25 8 "Disinfectant"
"4" 6 612 1.25 8 "Disinfectant"
"1" 6 613 1.25 8 "Disinfectant"
"2" 6 614 7.25 8 "Disinfectant"
"3" 6 615 7.25 8 "Disinfectant"
"4" 6 616 1.25 8 "Disinfectant"
"1" 6 617 40 8 "Disinfectant"
"2" 6 618 1.25 8 "Disinfectant"
"3" 6 619 7.25 8 "Disinfectant"
"4" 6 620 1.25 8 "Disinfectant"
"1" 6 621 1.25 8 "Disinfectant"
"2" 6 622 1.25 8 "Disinfectant"
"3" 6 623 1.25 8 "Disinfectant"
"4" 6 624 1.25 8 "Disinfectant"
"1" 6 625 7.25 8 "Disinfectant"
"2" 6 626 1.25 8 "Disinfectant"
"3" 6 627 7.25 8 "Disinfectant"
"4" 6 628 7.25 8 "Disinfectant"
"1" 6 629 1.25 8 "Disinfectant"
"2" 6 630 0 8 "Disinfectant"
"3" 6 631 0 8 "Disinfectant"
"4" 6 632 0 8 "Disinfectant"
"1" 6 633 1.25 8 "Disinfectant"
"2" 6 634 1.25 8 "Disinfectant"
"3" 6 635 1.25 8 "Disinfectant"
"4" 6 636 1.25 8 "Disinfectant"
"1" 6 637 1.25 8 "Disinfectant"
"2" 6 638 1.25 8 "Disinfectant"
"3" 6 639 7.25 8 "Disinfectant"
"4" 6 640 1.25 8 "Disinfectant"
